FIPS,Deaths,Years of Potential Life Lost Rate,% Fair or Poor Health,Average Number of Physically Unhealthy Days,Average Number of Mentally Unhealthy Days,% Low Birthweight,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,% Uninsured 1,Preventable Hospitalization Rate,% With Annual Mammogram,% Vaccinated,High School Graduation Rate,% Some College,# Unemployed,Labor Force,% Unemployed,% Children in Poverty,80th Percentile Income,20th Percentile Income,Income Ratio,% Single-Parent Households,Social Association Rate,Violent Crime Rate,Injury Death Rate,Average Daily PM2.5,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,Life Expectancy,Age-Adjusted Death Rate,% Frequent Physical Distress,% Frequent Mental Distress,% Adults with Diabetes,HIV Prevalence Rate,% Food Insecure,% Limited Access to Healthy Foods,Motor Vehicle Mortality Rate,% Insufficient Sleep,% Uninsured 2,% Uninsured 3,Average Grade Performance 1,Average Grade Performance 2,Median Household Income,% Enrolled in Free or Reduced Lunch,Segregation Index 2,Suicide Rate (Age-Adjusted),Firearm Fatalities Rate,Average Traffic Volume per Meter of Major Roadways,# Homeowners,% Homeowners,# Households with Severe Cost Burden,% Severe Housing Cost Burden,Population,% less than 18 years of age,% 65 and over,% Black,% American Indian & Alaska Native,% Asian,% Native Hawaiian/Other Pacific Islander,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Female,% Rural,Employed 2015,Employed 2020,Employment Growth Rate,Primary Care Physicians Ratio,Dentist Ratio,Mental Health Provider Ratio,Other Primary Care Provider Ratio,Employment Growth Band,State_Alabama,State_Alaska,State_Arizona,State_Arkansas,State_California,State_Colorado,State_Connecticut,State_Delaware,State_District of Columbia,State_Florida,State_Georgia,State_Hawaii,State_Idaho,State_Illinois,State_Indiana,State_Iowa,State_Kansas,State_Kentucky,State_Louisiana,State_Maine,State_Maryland,State_Massachusetts,State_Michigan,State_Minnesota,State_Mississippi,State_Missouri,State_Montana,State_Nebraska,State_Nevada,State_New Hampshire,State_New Jersey,State_New Mexico,State_New York,State_North Carolina,State_North Dakota,State_Ohio,State_Oklahoma,State_Oregon,State_Pennsylvania,State_Rhode Island,State_South Carolina,State_South Dakota,State_Tennessee,State_Texas,State_Utah,State_Vermont,State_Virginia,State_Washington,State_West Virginia,State_Wisconsin,State_Wyoming
30099,78.0,7706.0,12,3.5,3.5,9.0,15,24,7.5,28,27.0,21,40.0,65.7,13.0,12.0,2212.0,44.0,37.0,94.0,63,91.0,2702.0,3.4,22.0,97738.0,25515.0,3.8,17.0,21.4,222.0,115.0,5.9,1,12,64.0,28.0,79.8,337.0,11,11,7,183.94042925974597,11,13.0,26.0,28,14.0,9.0,3.6,3.5,48368.0,35.0,4.0,18.406893652795294,15.57277628032345,13,1725,70,280.0,12.0,6162,24.3,22.7,0.2,1.7,1.1,0.0,1.6,93.2,0,50.8,100.0,2720.0,2729.0,0.3308823529411764,6085.0,2054.0,1027.0,770.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30101,82.0,10274.0,14,3.5,3.6,10.0,18,26,7.2,23,69.0,22,50.0,122.8,23.0,13.0,5183.0,40.0,30.0,88.0,42,56.0,2120.0,2.6,18.0,83000.0,17352.0,4.8,21.0,8.2,473.0,72.0,6.4,1,15,61.0,20.0,76.7,461.0,11,12,5,183.94042925974597,13,12.0,18.992216456634544,27,15.0,9.0,3.0,2.8,46326.0,43.0,4.0,18.406893652795294,15.57277628032345,39,1097,58,170.0,10.0,4853,20.6,18.5,1.1,5.3,0.7,0.1,4.3,86.2,1,44.1,43.0,2308.0,2141.0,-7.235701906412478,2443.0,1213.0,693.0,1213.0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30103,1334.7578097578098,8582.946647946648,15,3.8,3.7,8.146293245469522,16,33,4.6,25,11.0,18,56.0,401.0706020066886,29.889521258788083,14.0,1359.0,49.0,54.0,50.0,80,10.0,337.0,3.0,22.0,80417.0,25313.0,3.2,12.0,0.0,0.0,320.0,5.6,0,15,62.0,30.0,77.4654610622352,408.52887735236857,12,12,11,0.0,13,42.0,18.992216456634544,27,15.0,12.0,3.0405426975259338,3.0061993517017878,50774.0,0.0,30.809745610892158,18.406893652795294,15.57277628032345,1,246,67,38.0,13.0,679,20.9,28.6,0.0,3.4,0.9,0.0,3.8,90.3,0,49.9,100.0,379.0,319.0,-15.8311345646438,679.0,679.0,679.0,679.0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30105,94.0,8163.0,14,3.6,3.7,6.0,16,31,7.6,31,64.0,22,54.0,242.2,24.0,12.0,2727.0,50.0,37.0,92.0,70,126.0,4129.0,3.1,17.0,94575.0,20761.0,4.6,25.0,13.5,136.0,111.0,5.7,0,7,72.0,15.0,79.2,353.0,11,12,12,183.94042925974597,9,15.0,25.0,27,14.0,8.0,2.8,2.8,48390.0,39.0,31.0,26.0,27.0,75,2620,76,262.0,8.0,7437,22.9,23.4,0.5,9.3,1.0,0.1,2.7,84.6,0,49.9,55.2,3753.0,3512.0,-6.421529443112177,1487.0,3719.0,826.0,744.0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30107,1334.7578097578098,8582.946647946648,16,4.0,3.9,7.0,17,32,4.0,25,50.0,18,0.0,401.0706020066886,29.889521258788083,17.0,3801.0,29.0,18.0,95.0,40,39.0,782.0,5.0,28.0,79295.0,19705.0,4.0,24.0,0.0,236.0,93.0,4.7,0,14,49.0,10.0,77.9,388.0,12,13,9,0.0,14,46.0,18.992216456634544,28,20.0,12.0,2.6,2.7,38449.0,57.0,30.809745610892158,18.406893652795294,15.57277628032345,40,579,71,51.0,7.0,2236,24.8,23.9,0.4,5.1,0.5,0.0,6.9,88.7,1,48.5,100.0,917.0,879.0,-4.143947655398037,2639.945575959933,2236.0,1118.0,745.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30109,1334.7578097578098,8582.946647946648,14,3.6,3.5,8.146293245469522,16,30,5.5,29,3.0,20,28.333762471837787,401.0706020066886,29.889521258788083,11.0,4858.530816392385,37.0,41.0,100.0,41,16.0,464.0,3.4,13.0,89500.0,25121.0,3.6,34.0,0.0,0.0,86.91321499013807,5.3,0,10,70.0,20.0,77.4654610622352,408.52887735236857,11,12,8,0.0,10,38.0,18.992216456634544,26,13.0,9.0,3.0405426975259338,3.0061993517017878,49532.0,40.0,30.809745610892158,18.406893652795294,15.57277628032345,39,391,79,54.0,12.0,1034,21.4,24.3,0.0,1.2,0.6,0.2,4.1,92.9,1,48.3,100.0,457.0,509.0,11.37855579868709,1020.0,1034.0,1745.4004120879122,1034.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30111,1965.0,7198.0,13,3.5,3.8,8.0,16,27,8.2,22,85.0,23,43.0,473.6,25.0,9.0,3254.0,49.0,52.0,86.0,66,2715.0,81269.0,3.3,12.0,110475.0,25662.0,4.3,28.0,13.6,362.0,88.0,6.3,1,14,83.0,12.0,78.3,351.0,11,12,8,109.0,10,7.0,13.0,30,11.0,5.0,2.9,3.0061993517017878,59975.0,36.0,31.0,24.0,16.0,278,44423,68,7953.0,12.0,160137,23.5,16.9,0.7,4.8,0.8,0.1,5.8,86.1,0,50.8,16.7,78572.0,81609.0,3.865244616402789,1019.0,1007.0,295.0,562.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31001,417.0,7241.0,16,3.4,3.4,6.0,15,37,7.7,26,82.0,19,33.0,530.3,26.0,9.0,3696.0,51.0,59.0,87.0,71,475.0,16547.0,2.9,14.0,99403.0,23079.0,4.3,26.0,13.9,231.0,66.0,8.0,1,10,82.0,14.0,78.6,369.0,10,11,11,183.94042925974597,12,9.0,14.0,30,11.0,4.0,3.1,3.1,55167.0,51.0,22.0,16.0,7.0,53,8674,68,1248.0,10.0,31511,23.7,18.2,1.0,1.3,1.3,0.1,10.9,85.2,2,50.2,22.5,15783.0,16369.0,3.7128556041310263,1131.0,1260.0,256.0,716.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31003,70.0,6363.0,14,3.1,3.5,5.0,14,33,7.9,25,50.0,19,17.0,141.5,10.0,11.0,4028.0,48.0,31.0,95.0,75,85.0,3574.0,2.4,17.0,88789.0,22781.0,3.9,23.0,26.7,98.0,69.0,7.5,1,10,76.0,20.0,80.0,285.0,10,11,10,183.94042925974597,11,7.0,18.992216456634544,25,12.0,8.0,3.4,3.4,55371.0,45.0,9.0,18.406893652795294,15.57277628032345,22,2064,77,224.0,9.0,6336,23.8,23.6,0.3,0.5,0.5,0.0,3.2,95.1,1,49.7,100.0,3288.0,3232.0,-1.70316301703163,2121.0,3168.0,2112.0,905.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31005,1334.7578097578098,8582.946647946648,14,3.1,3.4,8.146293245469522,15,35,4.1,24,0.0,19,28.333762471837787,401.0706020066886,29.889521258788083,15.0,4858.530816392385,31.0,46.0,88.75574523965857,90,11.0,219.0,5.0,18.0,76750.0,18300.0,4.2,6.0,0.0,0.0,86.91321499013807,5.3,0,14,60.0,29.0,77.4654610622352,408.52887735236857,10,11,4,183.94042925974597,14,44.0,18.992216456634544,28,14.0,17.0,3.0405426975259338,3.0061993517017878,46862.0,3.0,30.809745610892158,18.406893652795294,15.57277628032345,2,131,68,28.0,18.0,465,25.8,21.9,0.0,0.4,0.2,0.0,4.3,94.2,0,50.5,100.0,193.0,226.0,17.098445595854923,457.0,465.0,465.0,465.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31007,1334.7578097578098,8582.946647946648,14,3.1,3.5,8.146293245469522,15,29,4.6,23,4.0,19,28.333762471837787,401.0706020066886,29.889521258788083,10.0,4858.530816392385,21.0,40.0,88.75574523965857,72,13.0,381.0,3.4,25.0,111143.0,24083.0,4.6,23.0,0.0,251.90240596408,86.91321499013807,4.6,0,12,59.0,50.0,77.4654610622352,408.52887735236857,10,11,10,183.94042925974597,11,45.0,18.992216456634544,27,9.0,12.0,3.0405426975259338,3.0061993517017878,53865.0,61.0,30.809745610892158,18.406893652795294,15.57277628032345,0,204,73,18.0,8.0,730,23.6,23.8,1.9,0.3,0.0,0.0,5.8,91.5,0,52.1,100.0,455.0,325.0,-28.57142857142857,742.0,730.0,730.0,730.0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31009,1334.7578097578098,8582.946647946648,12,2.8,3.3,8.146293245469522,13,35,5.1,33,10.0,20,0.0,401.0706020066886,29.889521258788083,14.0,5005.0,27.0,34.0,100.0,80,12.0,262.0,4.6,24.0,85200.0,29833.0,2.9,6.0,0.0,251.90240596408,86.91321499013807,5.8,0,8,61.0,36.0,77.4654610622352,408.52887735236857,9,10,7,183.94042925974597,13,35.0,18.992216456634544,28,13.0,15.0,3.0405426975259338,3.0061993517017878,44467.0,48.0,30.809745610892158,18.406893652795294,15.57277628032345,6,145,67,4.0,2.0,476,19.1,25.4,0.4,0.2,0.0,0.0,1.7,96.6,1,49.6,100.0,287.0,268.0,-6.620209059233449,482.0,476.0,476.0,476.0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31011,1334.7578097578098,8582.946647946648,12,2.8,3.3,6.0,14,33,8.3,31,48.0,22,0.0,149.5,15.0,9.0,6281.0,58.0,26.0,96.0,79,65.0,2922.0,2.2,13.0,103077.0,29615.0,3.5,13.0,14.9,251.90240596408,94.0,7.7,1,9,76.0,18.0,81.3,245.0,9,10,11,183.94042925974597,10,6.0,18.992216456634544,27,10.0,7.0,3.1,3.1,51911.0,39.0,30.809745610892158,18.406893652795294,15.57277628032345,25,1777,78,140.0,6.0,5239,23.2,22.8,0.4,0.3,0.3,0.0,2.4,96.1,0,49.9,100.0,2777.0,2822.0,1.620453727043572,669.0,1310.0,5239.0,748.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31013,141.0,6182.0,15,3.2,3.3,7.0,16,36,7.6,23,73.0,23,50.0,294.0,34.0,10.0,2821.0,33.0,38.0,84.0,67,149.0,5399.0,2.8,19.0,100219.0,25198.0,4.0,35.0,20.2,221.0,90.0,4.7,0,10,84.0,6.0,78.5,329.0,10,10,11,183.94042925974597,11,13.0,17.0,31,12.0,6.0,3.0,3.0,57952.0,48.0,46.0,29.0,15.57277628032345,28,3182,66,359.0,8.0,10772,25.1,19.0,0.9,4.5,0.8,0.0,12.7,81.0,1,50.3,25.0,5606.0,5280.0,-5.815198002140564,2177.0,1539.0,539.0,1347.0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31015,1334.7578097578098,8582.946647946648,13,3.0,3.3,8.146293245469522,13,36,4.9,31,1.0,18,0.0,252.9,29.889521258788083,14.0,5423.0,51.0,35.0,100.0,70,32.0,1083.0,3.0,25.0,92600.0,21000.0,4.4,15.0,20.2,251.90240596408,86.91321499013807,6.3,0,10,66.0,25.0,79.7,353.0,9,11,16,183.94042925974597,11,41.0,18.992216456634544,27,14.0,13.0,3.0405426975259338,3.0061993517017878,42431.0,55.0,30.809745610892158,18.406893652795294,15.57277628032345,6,734,81,55.0,7.0,1955,19.0,30.6,0.1,1.5,0.9,0.1,2.3,95.1,0,49.8,100.0,964.0,956.0,-0.8298755186721992,659.0,1955.0,1745.4004120879122,1955.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31017,1334.7578097578098,8582.946647946648,15,3.5,3.6,6.0,16,39,7.8,28,76.0,18,25.0,132.7,20.0,12.0,1890.0,32.0,11.0,92.0,64,46.0,1392.0,3.3,17.0,82563.0,17753.0,4.7,27.0,23.2,0.0,74.0,5.6,0,13,76.0,14.0,77.2,417.0,11,12,9,183.94042925974597,14,4.0,18.992216456634544,29,12.0,12.0,3.2,2.7,46191.0,46.0,30.809745610892158,18.406893652795294,15.57277628032345,36,1064,74,89.0,7.0,2973,21.3,26.1,0.5,0.9,0.2,0.1,1.9,95.4,1,51.2,100.0,1585.0,1416.0,-10.662460567823343,1005.0,991.0,2973.0,991.0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31019,407.0,5302.0,15,3.2,3.2,7.0,15,30,7.7,20,89.0,24,33.0,504.7,18.0,10.0,3588.0,50.0,61.0,88.0,73,649.0,27695.0,2.3,12.0,107747.0,24873.0,4.3,27.0,14.5,193.0,54.0,7.8,0,11,82.0,13.0,81.1,269.0,10,11,8,183.94042925974597,12,8.0,12.0,27,11.0,5.0,3.2,3.3,59193.0,40.0,32.0,15.0,8.0,63,12176,64,2022.0,11.0,49615,23.5,14.5,1.1,0.6,1.8,0.1,9.2,86.5,2,50.0,32.3,27263.0,27419.0,0.5722040861240509,1105.0,1341.0,290.0,662.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31021,95.0,7165.0,15,3.3,3.5,6.0,17,36,8.4,33,47.0,20,33.0,107.1,19.0,11.0,2766.0,51.0,23.0,95.0,69,116.0,3465.0,3.3,14.0,95633.0,22700.0,4.2,24.0,18.4,82.0,107.0,8.8,0,10,84.0,32.0,78.6,373.0,10,11,11,183.94042925974597,12,0.0,26.0,27,13.0,8.0,3.1,3.1,57548.0,39.0,22.0,18.406893652795294,15.57277628032345,36,2197,75,206.0,7.0,6488,22.4,24.1,0.5,2.3,0.4,0.1,3.4,92.4,0,50.4,100.0,3046.0,2868.0,-5.843729481286934,2178.0,3244.0,6488.0,1298.0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31023,100.0,6342.0,13,3.1,3.2,6.0,14,34,8.3,25,42.0,22,50.0,198.7,10.0,9.0,2217.0,45.0,50.0,92.0,69,105.0,4533.0,2.3,11.0,98700.0,26623.0,3.7,23.0,12.4,61.0,84.0,8.5,0,11,82.0,33.0,78.8,328.0,9,10,10,183.94042925974597,10,5.0,21.0,29,10.0,6.0,3.2,3.3,57208.0,40.0,30.809745610892158,18.406893652795294,15.57277628032345,17,2643,78,252.0,8.0,8058,23.2,20.9,0.6,0.4,0.5,0.0,3.7,94.3,1,49.4,65.7,4299.0,4152.0,-3.4193998604326583,1007.0,4029.0,8058.0,2686.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31025,298.0,5415.0,13,2.9,3.1,7.0,16,40,8.5,27,66.0,23,36.0,204.7,16.0,7.0,3412.0,45.0,54.0,96.0,76,393.0,13275.0,3.0,9.0,121638.0,34092.0,3.6,21.0,12.4,126.0,60.0,9.3,0,11,87.0,46.0,80.0,290.0,9,10,12,183.94042925974597,10,5.0,17.0,30,8.0,4.0,3.1,3.1,75177.0,30.0,25.0,16.0,12.0,20,8156,82,740.0,8.0,26159,24.1,17.5,0.6,0.6,0.5,0.1,3.4,93.6,0,49.6,73.0,13103.0,13228.0,0.953980004579104,3236.0,3270.0,2907.0,4360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31027,90.0,5715.0,11,2.7,3.2,4.0,13,36,8.3,26,52.0,22,6.0,129.0,10.0,10.0,2714.0,40.0,39.0,80.0,76,104.0,4459.0,2.3,12.0,101656.0,26521.0,3.8,13.0,15.2,41.0,86.0,8.1,1,7,75.0,20.0,80.6,284.0,9,10,9,183.94042925974597,10,5.0,36.0,27,11.0,8.0,3.3,3.3,64570.0,37.0,15.0,18.406893652795294,15.57277628032345,14,2814,81,187.0,6.0,8446,25.5,21.4,0.3,0.6,0.2,0.0,2.0,96.3,0,49.4,100.0,4588.0,4493.0,-2.070619006102877,8530.0,2815.0,8446.0,1689.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31029,1334.7578097578098,8582.946647946648,14,3.0,3.3,6.0,14,32,8.0,29,78.0,20,43.0,201.5,21.0,17.0,4422.0,39.0,19.0,92.0,79,49.0,2268.0,2.2,12.0,87634.0,29880.0,2.9,25.0,17.6,126.0,91.0,6.2,1,8,78.0,18.0,78.7,360.0,10,10,8,183.94042925974597,9,12.0,18.992216456634544,27,18.0,15.0,3.0,3.2,54866.0,41.0,30.809745610892158,18.406893652795294,15.57277628032345,13,1323,77,99.0,6.0,3977,25.6,20.5,0.5,0.5,0.2,0.0,15.1,83.3,5,50.5,100.0,2073.0,1809.0,-12.735166425470332,2639.945575959933,1989.0,1745.4004120879122,1326.0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31031,1334.7578097578098,8582.946647946648,14,3.2,3.4,7.0,14,28,7.2,31,65.0,19,20.0,378.1,30.0,15.0,3139.0,42.0,10.0,94.0,71,72.0,3375.0,2.1,16.0,83064.0,25505.0,3.3,29.0,15.5,240.0,100.0,5.0,0,8,65.0,14.0,80.4,284.0,10,11,8,183.94042925974597,12,15.0,18.992216456634544,25,17.0,10.0,3.3,3.0,49782.0,46.0,24.0,18.406893652795294,15.57277628032345,23,1566,61,236.0,11.0,5761,23.5,21.8,0.4,6.4,0.6,0.0,3.0,87.9,2,49.3,52.5,3271.0,3362.0,2.7820238459186792,1455.0,640.0,5761.0,823.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31033,117.0,7123.0,12,2.9,3.3,9.0,14,29,8.1,24,63.0,20,29.0,103.3,25.0,7.0,4048.0,30.0,34.0,90.0,81,133.0,4731.0,2.8,14.0,102345.0,25126.0,4.1,27.0,11.4,290.0,73.0,5.3,0,8,83.0,11.0,79.0,340.0,9,10,9,183.94042925974597,11,6.0,18.992216456634544,27,8.0,4.0,3.2,3.4,53132.0,36.0,20.0,18.406893652795294,20.0,11,3049,69,286.0,7.0,9310,23.5,19.4,0.5,1.1,1.1,0.1,7.0,89.4,0,49.7,36.3,5681.0,4841.0,-14.786129202605174,1613.0,1862.0,931.0,931.0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31035,70.0,6058.0,13,3.2,3.4,7.0,15,35,7.4,27,53.0,20,58.0,209.5,30.0,12.0,3172.0,48.0,43.0,98.0,62,100.0,3239.0,3.1,15.0,93625.0,25627.0,3.7,24.0,14.5,124.0,74.0,8.0,1,8,80.0,32.0,79.9,296.0,10,11,10,183.94042925974597,11,15.0,23.0,28,14.0,8.0,2.9,3.0,56259.0,46.0,4.0,18.406893652795294,15.57277628032345,6,2024,79,176.0,7.0,6214,24.7,20.3,0.5,1.3,0.3,0.3,9.3,88.8,2,48.7,100.0,3171.0,3133.0,-1.1983601387574898,3103.0,2974.293385723641,6214.0,2071.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31037,81.0,6303.0,19,3.1,3.3,5.0,15,32,9.2,29,78.0,21,45.0,236.2,42.0,17.0,1534.0,47.0,41.0,88.0,34,129.0,5556.0,2.3,13.0,88444.0,26628.0,3.3,16.0,16.1,251.90240596408,72.0,8.6,0,13,71.0,21.0,81.0,258.0,10,11,7,183.94042925974597,5,6.0,34.0,27,21.0,9.0,3.2,3.2,55787.0,60.0,28.0,18.0,15.57277628032345,31,2639,71,200.0,6.0,10881,29.7,13.5,3.8,3.3,1.1,0.5,47.0,47.6,18,46.7,40.5,5224.0,5263.0,0.7465543644716692,2639.945575959933,5441.0,1745.4004120879122,1814.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31039,81.0,3837.0,12,2.8,3.3,5.0,13,36,8.7,28,70.0,20,11.0,110.6,13.0,13.0,2670.0,52.0,26.0,98.0,63,116.0,4713.0,2.5,11.0,99235.0,26977.0,3.7,22.0,14.4,22.0,62.0,8.7,0,10,82.0,19.0,83.9,231.0,9,10,10,183.94042925974597,10,1.0,17.0,26,15.0,8.0,3.0,3.1,59219.0,51.0,46.0,18.406893652795294,15.57277628032345,45,2598,69,190.0,5.0,8940,24.7,22.0,0.3,0.8,0.5,0.1,10.5,87.6,1,49.9,65.2,4562.0,4705.0,3.134590092064884,2261.0,2235.0,993.0,2235.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31041,128.0,5834.0,14,3.1,3.4,6.0,15,36,7.0,30,49.0,17,30.0,137.7,23.0,11.0,6113.0,42.0,46.0,97.0,70,136.0,6425.0,2.1,16.0,87787.0,24691.0,3.6,36.0,11.9,139.0,85.0,6.7,1,10,77.0,17.0,80.1,292.0,10,11,11,183.94042925974597,12,17.0,33.0,26,13.0,8.0,3.6,3.4,49995.0,41.0,28.0,24.0,18.0,41,3370,70,395.0,9.0,10840,24.0,22.4,0.6,0.6,0.2,0.0,3.5,94.2,1,50.2,67.7,5694.0,5443.0,-4.408148928696874,1816.0,3613.0,1355.0,1549.0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31043,209.0,5596.0,20,3.4,3.2,6.0,17,39,8.2,32,86.0,16,23.0,535.0,37.0,16.0,5034.0,50.0,44.0,87.0,43,373.0,10777.0,3.5,18.0,101341.0,25178.0,4.0,31.0,9.4,234.0,42.0,8.9,0,14,77.0,8.0,78.5,332.0,11,11,11,183.94042925974597,10,8.0,12.0,33,20.0,8.0,2.9,2.8,55522.0,64.0,22.0,18.406893652795294,15.57277628032345,142,4908,66,622.0,9.0,20083,28.5,13.6,5.4,4.0,3.9,0.5,39.0,47.6,10,49.3,21.1,10025.0,10497.0,4.708229426433915,10093.0,2869.0,427.0,2510.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
